Lang,Text,Author,Service
en,"Loan recovery agent is calling me ? 
What loan I have taken from axis bank 😡. #axisbankuselessbank @RBI needs to fine these banks. Who torture their clients .. @consumercourtin https://t.co/hjGgn8t3Xd",ruhaanrajput18,loan
en,paromita hi paromita query pertains hdfc life insurance request write service hdfclife com mentioning policy number ensure query concerning insurance resolved earliest also register query,HDFCBank_Cares,insurance
en,hii screenshotsaturday today show shop buy card deck erase card upgrade card also donate help orphanage see happens indiegame roguelike http co xnormwa,PoisonPillGames,card
en,tata crucible b bajaj allianz general insurance tatacrucibleweekly tata crucible guy join prabalrajawat alibasil koushik,BhupinKumar,insurance
en,@SBICard_Connect But there is no option to pay sbi credit card bill via Indian Bank debit card powered by Master Card.,RajendraKadu16,card
en,"@IDBI_Bank @RBI @PMOIndia IDBI Bank is unnecessarily harassing me for foreclosure letter. First not ready to listen then after so much efforts they understood that they are wrong at their part they just sent me the LOD for my Home Loan and delaying the foreclosure letter. 
@IDBI_Bank sad",Rajkamal0411,loan
en,rt powpow made hundred million climate awareness gore company generation investment management pay per mont,supertodd1,investment
en,taken health policy reliance insurance family member friend also taken policy reliance reject claim pretext request people get policy ported reliancegroup,Yogesh35719111,insurance
en,biden department education announced today canceling debt federal student loan borrower called buying vote also called illegal supreme court said respect right joe,JamesBradleyCA,loan
en,"RT @CreditYodha: 🚨 Don't apply for any Axis Bank Credit Card for few weeks based on rewards it's providing currently.

Lot of changes are i…",autocrat_here,card
en,azure blue land featured july cup super saturday full preview across main card http co jvcpefx et luvyourracing ascot yorkracecourse newmarketrace http co lanbnsnn,luvyourracing,card
en,rt bajaj finance bajaj finance personalfinance miss tax break tip maximising saving filing itr cnnnew,KayaniRao,investment
en,max fried kyle wright better player traded deadline brave make single move want personally think aa go grab high leverage reliever utility player grab injury insurance,StraightTalkSp1,insurance
en,@TheOfficialSBI @AxisBankSupport @MobiKwikSWAT on 13th March 2023 I have made a axis bank credit card bill payment using my sbi debit card through mobikwik app. Amount debited from my sbi account but not deposited in credit card and till date issue is not resolved,ksr_237,card
en,maplefritos harmfulopinion horrorgorl live new york state still making car payment whether new vehicle new used vehicle required get max coverage insurance car insurance month min required accident,cmdr_gloval,insurance
en,sahilshaikh dear sahil made note concern concerned department get touch within working hour regard tata aig general insurance co ltd,TATAAIGIndia,insurance
en,rt kthvord meanwhile kside army hz ot account clearly managed company organizing mass streaming amp downloading,mar_jff,card
en,injury happen let catch finance guard secure moment life health insurance know visit http co czre zjj kotakgeneralinsurance kotakhealthpremier healthinsurance insurancepolicy insuretheoops http co ljk n zd,KotakGeneral,insurance
en,rt tharealbello top fastest red card football history cc sportszion http co vmysiapoup,_Buttush,card
en,kotak life kotakcares toll free number pe insurance policy number mag rha khase nikale policy nhi chahiye policy diya kotakbankltd kotakbankltd r return kro r call,gorakh_k_shinde,insurance
en,@harinarayananpc @IqooInd Hey.. I also prebooked the phone seeing the SBI card offer. Later today I came to know that 'SBI card' and 'SBI bank' are different. Most of us have the normal SBI Bank card. Also they are scamming by saying 'credit/debit cards'. We only get instant discount on credit cards only.,KailasUnni4,card
en,rt tattooedpokemon giving away paldea evolved card retweet winner picked http co gqugouof,CJsPokemonsters,card
hi,"RT @AmarUjalaNews: Bihar Crime News: एक्सिस बैंक से नकली सोना देकर लिया सवा करोड़ का लोन, 30 लोगों पर FIR दर्ज; दो गिरफ्तार
https://t.co/Br…",the_ajitsingh,loan
en,rt bud cann anywhere go embarrasses u need note card say good morning suck stranger baby face,davidcyphers5,card
en,I mailed AXIS Bank regarding the request of a loan interest certificate for the last financial year 2022-23. No response at all from your side. I'm totally disappointed.@AxisBankSupport @AxisBank,sweetweapon219,loan
en,rt iciciprulife world leading batsman surya kumar got field covered batting similarly challenge,Vijayarathinam5,insurance
en,bajaj finserv finminindia rbi narendramodi mib india much getting call daily different different loan credit card bajaj finance bajaj finance really finance institution think,amitbansal8932,loan
en,nevertrumpneve basically junk insurance reliance fema grifter manmadedisaster,TinaMcDermott5,insurance
en,"@AviralGupta_ regularize your card account. 

Autopay registration facilitates automatic debit of payment from your linked HDFC Bank account and credit to your credit card account on or before the due date.

We wish to inform you that auto pay can be registered to claim the total amount due or",HDFCBank_Cares,card
en,theicir govumarganduje kanostateng dawisu think investment immigration think optiva capital partner limited optiva capital partner recently opened new branch office space ado bayero mall shoprite premium service investment immigration wealth management http co pqktgds oy,OkikeBright1,investment
mr,"RT @LoksattaLive: खुशखबर! आता डेबिट कार्डशिवाय कोणत्याही बँकेच्या ATM मधून पैसे काढता येणार, ‘या’ बँकेनं दिली मोठी सुविधा

#debitcard #atm…",mhatre_yogiraj,card
en,rt quicktake south korea unique rental system tenant pay deposit often comprising life saving sizeable bank loan,papitodcasquito,savings
en,rt rnewelfelfqueen http co e yp hxe add favorite played card never like ready hero,Rnewelfelfqueen,card
en,"RT @DrSenthil_MDRD: Standing commitee of Health and Family Welfare Interacted in #Mumbai with representatives of
SBI
BOB
Union Bank
Central…",Amirkhansurya,loan
en,rt nyebe official afford car installment r salary client ok rather save r month year,Alfredi13861671,savings
en,rt alpha alcalde http co hixqloplqh sbi permanent bond weak trading investment higher return sbi mercha,akhiltalakola95,insurance
en,apply pnb debit card online http co u wh hu g talkersmoney finance money investing success business entrepreneur rich stock sensex nifty mutualfunds insurance bank personalfinance financecoach,Talkers_Money,insurance
en,lic india largest life insurer trusted insurance brand india lic har pal aapke saath lic,vinaybinnu3,insurance
en,rt itigerup tiger global investment wealth management expert committed providing highest quality fina,Luna18183510421,investment
en,please make mistake buy insurance reliance reliancegenin paytmtravelcare vijayshekhar hdfclife flyspicejet licindiaforever finminindia ft financialxpress ficci india bseindia nseindia pnbmetlife maxlifeins iciciprulife ani http co gwqvs jk,Soumitra4you,insurance
en,hdfc bank team taken ergo health insurance bank police renewed th july since week getting multiple call renewal asked renew pathetic,satyarthg31,insurance
en,@HomeLoansByHDFC @HDFC_Bank Few days ago I had enquired about Maxvantage Home Loan in HDFC where loan account is linked with Saving account to get the benefit of Interest charged on housing loan. I was informed that the product will be launched when Merger will be completed.,camundhra89,loan
en,mass investment contact lokesh kalucha child education pnb metlife guaranteed future insurance http co exahw p vp via youtube,KaluchaKumar,insurance
or,"କ୍ରେଡିଟ୍ କାର୍ଡ ବ୍ୟବହାରକାରୀଙ୍କୁ ବଡ଼ ଝଟକା; ୧୨ ଅଗଷ୍ଟରୁ ବନ୍ଦ ହେବ ବଡ଼ ସେବା ! 

ତଳ ଲିଙ୍କ୍‌କୁ କ୍ଳିକ୍ କରି ପଢନ୍ତୁ ପୂରା ଖବର...
#CreditCards  
https://t.co/0UQVut7Gna",News18Odia,card
en,"@SuparnaSharma Icici bank pull yourself, just last week saw another lady complaining on harassment for delayed payments on credit card. She was your customer for 10 plus years. 

#investing #sensex #nifty",Now_Abhi82,card
en,rt huangxiaojie subscribe p max life insurance hahaha,chillchilllllll,insurance
en,"@CNBCTV18News @udaykotak @PoddarNisha @ShereenBhan @NayantaraRai @DasShaktikanta @RBI @SEBI_India @nsitharaman @LIC_ofIndia @NewWorldFound @SBIMF @agfseries2 @cppib @Sumitomo_SA @INVESCO @TheOfficialSBI @AxisBank @NITIAayog @iiflsecurities @EdelweissFin @GoldmanSachs @CLSAInsights @jpmorgan @Jefferies @ICICIdirectcom @AXIS_Capital @noruma @MorganStanley @ficci_india @HDFC_Bank @ICICIBank @latha_venkatesh @AllMsme @EgonZehnderIND @EgonZehnder @suchetadalal @LICIndiaForever @EkambaramShanti @IDBI_Bank @IdbiFor @NCLTnews @csrajan1955 @nfrasocial @FT @business @KotakBankLtd @CSBBankLtd @SecyDIPAM Risks Reward
""Our entire approach 2 banking &amp; FS bus is risk-adjusted returns. We believe in this every where we operate, banking tends 2 mis-price risk"" Kotak

Fact
Unsecured book 5.6% in Jun21 (₹12KCR), grew 81% in Jun22. Now 35% of incremental qtr loan sales
Fit &amp; Proper test https://t.co/FETtsbCdHn",kmbfailedcs,loan
en,insure health hdfc ergo optimum secure health insurance get restore benefit offer restoration base sum insured enjoy rain without worrying health http co ou hebfdfh http co xk rlfibt,rplwealth,insurance
en,daughter son law wondering able pay vet bill dog insured dog old insurance cover worry fund nh properly year may discussion,RichardJBanner,insurance
en,wealth management combine financial planning investment management overall strategy protect grow wealth identify gap client want based feeling vision future family dynamic christi http co wwov tyrla,ShellCapital,investment
en,rt iciciprulife world leading batsman surya kumar got field covered batting similarly challenge,MamunSultan18,insurance
en,"RT @LawTodayLive: Former ICICI Bank CEO Chanda Kochhar, her husband Deepak Kochhar &amp; Videocon's Venugopal Dhoot have been summoned by Speci…",journovidya,loan
en,@Flipkart Your partner Flipkart Axis Bank Credit Card has been devalued. The biggest benefit to customers will take a jolt as only 1.5% will be cashback in place of earlier 5%. Have you advertised this also? I’ll certainly surrender the card.,vineetksn,card
en,cancerdiariesmy dobronxheelhook nzranasr many affordable insurance policy cover cancer tx day minimum k annual limit max mil annual limit anyone know need pls reach mil policy,NabilaBasuki_,insurance
